# CAPPROJ key=goldquick__20260313 role=hit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1843 vlvl5=1111 recordsTotal=2954 rows=2954
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
85784	Family Connections - Snapshot 1B Nick Swisher ATH 2006	1B	70	0	S			0.279	0.287	0.273	9.4	29.4	3.1	0.264	16.6	false
81747	MLB 2026 Live 1B Nick Solak SD	1B	71	0	R			0.279	0.283	0.275	4.9	19.8	1.8	0.290	19.9	false
84390	Celebrating 42 - Rookie Sensation 1B Jackie Robinson BRO 1947	1B	58	0	R			0.279	0.307	0.26	5.3	16.3	1.7	0.276	22	false
83396	Snapshot CF Juan Pierre COL 2001	CF	70	0	L			0.279	0.259	0.293	4.1	10.3	0.5	0.292	18.6	false
84540	Negro League Star 1B Agustin Parpetti CSOH 1909	1B	83	0	R			0.279	0.28	0.278	6.4	22.2	3.8	0.234	23.2	false
82210	MLB 2026 Live RF Brandon Nimmo TEX	RF	70	0	L			0.279	0.276	0.281	6.1	24.4	2.1	0.286	24.6	false
81713	MLB 2026 Live RF Jung-hoo Lee SF	RF	69	0	L			0.279	0.275	0.282	4.0	16.9	1.5	0.286	23.8	false
85671	Limited Edition/58 C Shanty Hogan NY1 1931	C	74	0	R			0.279	0.313	0.256	4.4	18.6	2.7	0.273	13.8	false
83655	All-Time Legend 1B Dick Hoblitzel CIN Peak	1B	73	0	L			0.279	0.26	0.293	4.8	14.7	1.7	0.273	20.3	false
83648	Snapshot CF Mule Haas PHA 1931	CF	69	0	L			0.279	0.279	0.279	3.9	19.1	2.6	0.271	21.9	false
83696	Launch Deck Missions - Unsung Heroes CF Curtis Granderson DET 2008	CF	75	0	L			0.279	0.252	0.298	5.9	27.2	2.5	0.289	25.5	false
84362	Rookie Sensation SS Tyler Fitzgerald SF 2024	SS	74	0	R			0.279	0.282	0.276	4.9	27.4	2.4	0.300	22.9	false
83719	Snapshot LF Gene Woodling CLE 1956	LF	72	5	L			0.279	0.258	0.294	9.4	17.2	2.0	0.243	24.2	false
84455	Negro League Star 1B Johnny Washington PiCr 1936	1B	70	5	L			0.279	0.274	0.283	4.7	18.7	2.5	0.268	22.6	false
83615	Snapshot C Ed Taubensee CIN 1999	C	65	5	L			0.279	0.252	0.297	4.3	19.9	2.7	0.271	20.3	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	5	R			0.279	0.288	0.274	8.5	12.7	2.3	0.239	14.3	false
83935	Historical All-Star 2B Bill Rigney NY1 1948	2B	66	5	R			0.279	0.322	0.25	5.8	25.7	2.9	0.276	21.3	false
84441	Negro League Star 3B Wesley Pryor BRG 1913	3B	64	5	L			0.279	0.273	0.282	5.0	18.7	2.0	0.279	20.9	false
83492	Snapshot RF Dick Porter CLE 1932	RF	58	5	L			0.279	0.284	0.275	6.4	18.2	1.4	0.280	22.7	false
82881	Unsung Heroes 2B Charlie Pick BSN 1920	2B	74	5	L			0.279	0.277	0.281	5.3	11.4	1.7	0.259	22.9	false
83522	Snapshot LF Rube Oldring PHA 1914	LF	58	5	R			0.279	0.273	0.283	3.3	15.7	2.3	0.268	23.3	false
83632	Snapshot CF Tyler Naquin CIN 2021	CF	70	5	L			0.279	0.257	0.295	6.2	22.5	2.5	0.270	23.1	false
83417	Snapshot 1B James Loney LAD 2011	1B	64	5	L			0.279	0.232	0.312	4.3	16.2	2.0	0.274	21.6	false
84338	Rookie Sensation 3B Ken Keltner CLE 1938	3B	68	5	R			0.279	0.269	0.285	3.6	22.5	3.8	0.247	27	false
85087	Earth Day - Unsung Heroes SS Pumpsie Green BOS 1961	SS	56	5	S			0.279	0.314	0.256	8.4	20.7	1.5	0.275	23.5	false
83761	Snapshot C Tom Daly WS8 1889	C	78	5	S			0.279	0.277	0.281	8.0	22.1	1.3	0.286	24.8	false
83628	Snapshot C Boileryard Clarke WS1 1901	C	69	5	R			0.279	0.288	0.273	5.9	18.9	2.5	0.262	21	false
82891	Unsung Heroes 2B Bill Cissell CLE 1932	2B	60	5	R			0.279	0.283	0.276	3.6	14.5	1.8	0.277	21.1	false
83524	Veteran Presence 1B Hal Chase CIN 1916	1B	61	5	R			0.279	0.264	0.288	2.2	20.8	1.5	0.307	25.2	false
84462	Negro League Star 3B Clemente Carreras NYC 1941	3B	67	5	R			0.279	0.281	0.277	6.2	20.5	2.7	0.258	22.9	false
83666	Veteran Presence LF Juan Beniquez BAL 1986	LF	70	5	R			0.279	0.304	0.262	6.5	18.5	1.1	0.297	17.1	false
83640	Veteran Presence 1B Jim Thome CWS 2008	1B	79	0	L			0.278	0.278	0.277	8.3	34.3	4.1	0.260	17.2	false
82117	MLB 2026 Live LF Kyle Stowers MIA	LF	74	0	L			0.278	0.272	0.282	6.2	30.6	2.8	0.287	26.7	false
84698	Clubhouse - April Fools&#39; Day RF Mike Stanton FLO 2010	RF	69	0	R			0.278	0.241	0.304	4.5	33.5	3.8	0.290	22.9	false
82500	MLB 2026 Live RF Anthony Santander TOR	RF	75	0	S			0.278	0.28	0.277	6.4	23.5	3.5	0.249	19.7	false
84182	Snapshot C Wilbert Robinson SL4 1896	C	77	0	R			0.278	0.294	0.267	2.3	15.4	1.0	0.306	19	false
82608	MLB 2026 Live CF Ceddanne Rafaela BOS	CF	80	0	R			0.278	0.279	0.277	3.6	23.0	2.0	0.294	25.9	false
82170	MLB 2026 Live SS Jeremy Pena HOU	SS	71	0	R			0.278	0.282	0.275	4.3	21.3	2.1	0.289	20	false
82713	Hardware Heroes 1B Justin Morneau COL 2014	1B	77	0	L			0.278	0.256	0.292	4.6	16.8	2.2	0.269	20.8	false
83706	Snapshot LF Kevin McReynolds NYM 1988	LF	73	0	R			0.278	0.262	0.289	3.2	16.4	3.0	0.255	22.1	false
84106	Historical All-Star SS Felipe Lopez CIN 2005	SS	68	0	S			0.278	0.239	0.305	5.4	25.2	2.6	0.283	22.7	false
84155	All-Time Legend SS Lyn Lary NYY Peak	SS	81	0	R			0.278	0.295	0.266	8.4	20.3	1.8	0.262	24.8	false
84543	Negro League Star LF Fats Jenkins HaGi 1924	LF	86	0	L			0.278	0.276	0.28	7.1	20.3	1.7	0.286	14.7	false
85312	Baseball Reference 2 3B Dave Hollins PHI 1995	3B	73	0	S			0.278	0.285	0.274	7.5	25.6	2.3	0.277	22.3	false
82642	MLB 2026 Live SS Gunnar Henderson BAL	SS	73	0	L			0.278	0.274	0.282	6.2	25.0	2.9	0.265	25.9	false
82026	MLB 2026 Live 1B Luis Garcia Jr. WSH	1B	72	0	L			0.278	0.276	0.28	3.5	20.0	2.6	0.272	23.9	false
83813	Veteran Presence 2B Kid Elberfeld WS1 1911	2B	82	0	R			0.278	0.294	0.268	7.9	8.6	0.3	0.270	19.1	false
84512	Negro League Star RF Rap Dixon HaGi 1925	RF	81	0	R			0.278	0.279	0.277	6.1	22.5	2.6	0.265	24.5	false
82573	MLB 2026 Live 2B Jazz Chisholm Jr. NYY	2B	80	0	L			0.278	0.273	0.282	6.7	27.9	3.1	0.274	20.4	false
83754	Snapshot 3B Steve Braun MIN 1973	3B	81	0	L			0.278	0.264	0.287	8.3	21.4	1.5	0.268	30	false
85449	PTCS 3 - Snapshot LF Ken Berry CWS 1966	LF	55	0	R			0.278	0.292	0.268	5.3	19.1	1.6	0.285	22.1	false
84509	Negro League Star CF Sam Bennett SLG 1915	CF	81	0	R			0.278	0.277	0.279	5.6	20.5	2.6	0.263	23.9	false
85739	Clubhouse - SwitchKnucklers - Super Utility 2B Mark Bellhorn CHC 2002	2B	64	0	S			0.278	0.293	0.267	8.9	37.2	2.8	0.303	22.2	false
85278	Limited Edition/61 1B Willie Mays Aikens CAL 1979	1B	85	0	L			0.278	0.214	0.323	8.6	33.8	3.1	0.287	21	false
83556	Snapshot 3B Buck Weaver CWS 1920	3B	57	5	S			0.278	0.276	0.28	4.1	15.4	1.4	0.282	22.9	false
83659	Snapshot CF Alex Verdugo LAD 2019	CF	70	5	L			0.278	0.273	0.281	5.3	15.6	1.9	0.266	21.9	false
83683	Snapshot 2B Connie Ryan PHI 1953	2B	69	5	R			0.278	0.273	0.281	6.5	22.9	1.6	0.287	25	false
83552	Snapshot CF Harry Rice DET 1929	CF	61	5	L			0.278	0.283	0.275	6.8	16.1	1.7	0.263	23.4	false
83766	Snapshot RF Terry Puhl HOU 1980	RF	80	5	L			0.278	0.258	0.292	6.8	16.6	2.4	0.249	22.5	false
83568	Snapshot C Deacon McGuire WAS 1894	C	61	5	R			0.278	0.288	0.27	5.5	17.8	2.6	0.255	21.9	false
83622	Veteran Presence 1B Joe Kuhel WS1 1945	1B	66	5	L			0.278	0.276	0.28	8.0	17.5	1.0	0.275	25.3	false
83927	Historical All-Star CF Adam Jones BAL 2013	CF	60	5	R			0.278	0.271	0.284	3.3	21.2	3.0	0.271	21.8	false
83454	Heart Attack - Snapshot SS Ron Hansen CWS 1967	SS	58	5	R			0.278	0.285	0.273	8.5	13.7	1.6	0.249	21.5	false
84115	All-Time Legend 2B Don Gutteridge SLA Peak	2B	59	5	R			0.278	0.276	0.28	5.7	18.4	1.9	0.270	26.6	false
83596	Snapshot LF Goose Goslin DET 1935	LF	64	5	L			0.278	0.277	0.278	6.3	16.0	2.1	0.257	23	false
84683	Happy Easter LF Paul Easterling DET 1928	LF	74	5	R			0.278	0.265	0.288	5.4	36.3	3.2	0.314	23.4	false
84122	All-Time Legend LF Pat Duncan CIN Peak	LF	59	5	R			0.278	0.271	0.282	5.2	17.0	1.9	0.269	24.1	false
83712	Snapshot LF Matt Diaz ATL 2006	LF	67	5	R			0.278	0.279	0.277	4.2	18.6	1.8	0.288	18.5	false
83510	Snapshot 3B Tommy Davis LAD 1961	3B	67	5	R			0.278	0.334	0.239	3.8	16.8	2.7	0.268	15	false
83404	Snapshot 1B Danny Cater NYY 1970	1B	57	5	R			0.278	0.294	0.267	3.7	11.9	1.1	0.285	18.8	false
83916	Historical All-Star CF Gus Bell CIN 1957	CF	56	5	L			0.278	0.272	0.282	3.6	18.5	2.2	0.281	20.6	false
84175	All-Time Legend C Farmer Weaver LS3 Peak	C	78	0	L			0.277	0.263	0.286	3.6	13.3	1.8	0.269	21.9	false
82176	MLB 2026 Live 1B Christian Walker HOU	1B	68	0	R			0.277	0.278	0.276	5.9	25.3	3.4	0.257	24	false
81926	MLB 2026 Live 1B Andrew Vaughn MIL	1B	64	0	R			0.277	0.281	0.274	5.7	20.8	2.2	0.270	23.9	false
85017	Celebrating 42 - Snapshot C Clyde Sukeforth CIN 1929	C	75	0	L			0.277	0.263	0.287	3.9	15.8	0.5	0.310	19.4	false
85225	Young &amp; Old 1 - Snapshot CF Duke Snider BRO 1949	CF	73	0	L			0.277	0.232	0.308	4.7	31.5	3.2	0.294	22.4	false
84943	MLB 2026 Live SS Corey Seager TEX	SS	80	0	L			0.277	0.267	0.283	7.2	25.3	2.7	0.263	23.7	false
82304	MLB 2026 Live 1B Nolan Schanuel LAA	1B	72	0	L			0.277	0.273	0.279	6.5	20.1	2.0	0.273	20.3	false
82498	MLB 2026 Live RF Jesus Sanchez TOR	RF	68	0	L			0.277	0.273	0.28	4.7	24.9	2.6	0.284	22.5	false
83733	Snapshot CF Jim O&#39;Rourke BSN 1878	CF	75	0	R			0.277	0.278	0.276	3.8	21.8	2.7	0.266	31.7	false
84153	Snapshot 1B John Milner NYM 1976	1B	84	0	L			0.277	0.275	0.279	7.7	23.8	2.8	0.260	20.9	false
84359	Rookie Sensation LF Gary Matthews SF 1973	LF	69	0	R			0.277	0.284	0.272	5.5	20.9	2.0	0.279	21.5	false
84154	All-Time Legend CF Johnny Lindell NYY Peak	CF	79	0	R			0.277	0.295	0.264	5.4	22.2	2.6	0.264	25.6	false
83738	Snapshot LF Henry Larkin PH4 1887	LF	76	0	R			0.277	0.282	0.274	6.4	16.3	1.6	0.269	21	false
83781	Snapshot CF Billy Hoy WAS 1892	CF	79	0	L			0.277	0.269	0.282	7.0	14.7	1.6	0.263	19.7	false
84551	Negro League Star CF Pete Hill MiBe 1923	CF	80	0	L			0.277	0.273	0.28	7.2	20.5	1.7	0.275	21.6	false
82907	Unsung Heroes CF Chick Fullis NY1 1931	CF	73	0	R			0.277	0.293	0.266	5.2	15.8	1.7	0.278	16.7	false
82900	Unsung Heroes 2B Bob Fisher STL 1918	2B	70	0	R			0.277	0.28	0.274	3.8	19.6	2.4	0.275	21.2	false
85732	Clubhouse - SwitchKnucklers - Hall of Fame C Rick Ferrell WS1 1945	C	67	0	R			0.277	0.302	0.259	8.6	13.4	0.6	0.273	17.4	false
83725	Super Utility SS Bill Dahlen CHC 1892	SS	77	0	R			0.277	0.281	0.275	4.9	22.3	2.2	0.282	24.2	false
84177	Snapshot 1B Charlie Comiskey SL3 1887	1B	74	0	R			0.277	0.286	0.271	2.5	11.5	1.7	0.272	22.8	false
81714	MLB 2026 Live 3B Matt Chapman SF	3B	73	0	R			0.277	0.279	0.275	7.2	26.2	2.3	0.277	25.1	false
82605	MLB 2026 Live 1B Triston Casas BOS	1B	77	0	L			0.277	0.263	0.286	7.1	26.0	2.7	0.271	20.2	false
82890	Unsung Heroes 2B Tom Carey BL1 1873	2B	65	0	R			0.277	0.28	0.275	2.4	18.0	2.2	0.275	28.6	false
82232	MLB 2026 Live RF Dominic Canzone SEA	RF	66	0	L			0.277	0.274	0.279	5.1	24.7	3.0	0.268	23.3	false
84164	All-Time Legend CF Jackie Brandt BAL Peak	CF	87	0	R			0.277	0.28	0.275	6.0	19.8	2.4	0.259	24.5	false
82925	Snapshot 3B Adrian Beltre SEA 2006	3B	78	0	R			0.277	0.282	0.274	4.9	21.8	2.6	0.270	23.5	false
82496	MLB 2026 Live 3B Addison Barger TOR	3B	76	0	L			0.277	0.269	0.283	5.7	23.9	2.7	0.270	23	false
82145	MLB 2026 Live C Drake Baldwin ATL	C	74	0	L			0.277	0.275	0.279	6.5	26.1	3.0	0.271	18.4	false
83553	Snapshot RF Whitey Witt PHA 1921	RF	62	5	L			0.277	0.282	0.274	7.5	20.6	1.6	0.274	23	false
83925	Historical All-Star LF Claudell Washington ATH 1975	LF	59	5	L			0.277	0.271	0.281	3.3	20.4	1.9	0.297	20.1	false
85944	July Jewels - Baseball Reference 4 RF Clyde Vollmer BOS 1951	RF	55	5	R			0.277	0.272	0.281	7.7	28.0	4.3	0.239	14.1	false
83699	Snapshot SS Roy Smalley MIN 1980	SS	74	5	S			0.277	0.26	0.289	7.4	19.3	2.3	0.254	22.7	false
85019	Celebrating 42 - Unsung Heroes LF George Shuba BRO 1952	LF	80	5	L			0.277	0.22	0.316	6.9	23.7	2.6	0.266	17.1	false
84336	Rookie Sensation C Jack Shepard PIT 1954	C	56	5	R			0.277	0.297	0.263	6.1	22.6	1.8	0.291	19.4	false
83856	Historical All-Star SS Francisco Lindor CLE 2017	SS	66	5	S			0.277	0.304	0.259	5.7	15.9	2.9	0.237	25.8	false
83456	Snapshot LF Duffy Lewis BOS 1917	LF	54	5	R			0.277	0.285	0.272	4.2	18.2	1.2	0.294	24.6	false
84370	Super Utility 3B Tommy Leach PIT 1905	3B	73	5	R			0.277	0.286	0.271	6.3	16.1	1.5	0.274	19.9	false
83464	Snapshot 1B Tony Horton CLE 1970	1B	58	5	R			0.277	0.287	0.27	4.4	18.6	3.0	0.251	24.4	false
85678	In Memoriam - Veteran Presence 1B Bob Horner STL 1988	1B	44	5	R			0.277	0.313	0.251	8.7	15.2	1.6	0.256	16.7	false
83652	Snapshot C Pinky Hargrave DET 1928	C	65	5	S			0.277	0.266	0.284	5.7	19.4	3.2	0.242	22.5	false
84349	Super Utility 2B Niko Goodrum DET 2018	2B	64	5	S			0.277	0.278	0.276	6.2	23.3	2.3	0.270	26.1	false
84576	Super Utility CF Gid Gardner BL2 1883	CF	74	5	R			0.277	0.283	0.273	8.2	26.4	2.2	0.272	26.5	false
84358	Rookie Sensation CF Dave Gallagher CWS 1988	CF	68	5	R			0.277	0.261	0.289	5.6	17.3	1.7	0.281	16.7	false
83634	Memorial Day OnStream Builds - Snapshot 1B Wilmer Flores NYM 2018	1B	59	5	R			0.277	0.247	0.298	4.7	10.6	1.7	0.256	23.7	false
83493	Veteran Presence 1B Jim Bottomley SLA 1936	1B	60	5	L			0.277	0.261	0.288	5.2	21.4	2.7	0.258	27.6	false
85010	MLB 2026 Live 2B JJ Wetherholt STL	2B	77	0	L			0.276	0.272	0.278	6.7	21.8	2.2	0.273	17.6	false
85851	Clubhouse - Unsung Heroes C Bob Stinson SEA 1978	C	73	0	S			0.276	0.254	0.291	5.7	17.0	2.9	0.252	16.2	false
83772	Snapshot CF Stan Spence WS1 1943	CF	82	0	L			0.276	0.268	0.281	7.2	18.4	2.6	0.247	20.9	false
85360	Clubhouse - Played Where? - Snapshot C Benito Santiago PHI 1996	C	66	0	R			0.276	0.304	0.257	6.2	26.9	3.7	0.258	16	false
83694	Snapshot 3B Billy Nash BSN 1891	3B	76	0	R			0.276	0.276	0.275	6.6	21.2	2.2	0.265	24.1	false
85670	June Gems - Baseball Reference 3 C Greg Myers TOR 2003	C	77	0	L			0.276	0.251	0.293	6.2	25.4	1.8	0.295	22	false
85150	PTCS 2 - Veteran Presence 2B Joe Morgan PHI 1983	2B	65	0	L			0.276	0.248	0.295	10.6	18.9	2.3	0.234	18.6	false
83783	Rookie Sensation SS Ketel Marte SEA 2015	SS	68	0	S			0.276	0.268	0.282	6.6	20.2	0.5	0.301	24	false
83717	Snapshot SS Felix Mantilla BOS 1963	SS	77	0	R			0.276	0.278	0.274	6.0	19.3	2.3	0.266	18.5	false
82536	MLB 2026 Live LF Gavin Lux TB	LF	79	0	L			0.276	0.266	0.283	6.8	23.0	1.5	0.291	22.3	false
84485	Negro League Star RF Fred Long DeSt 1926	RF	74	0	R			0.276	0.278	0.274	4.3	20.5	2.5	0.266	25.7	false
83756	Snapshot C Sherm Lollar CWS 1953	C	82	0	R			0.276	0.272	0.28	7.3	19.3	2.0	0.264	20.9	false
86088	Clubhouse - Baseball Reference 5 RF Myril Hoag SLA 1939	RF	46	0	R			0.276	0.278	0.275	3.4	18.6	2.6	0.271	20.6	true
85433	PTMS 1 SS J.J. Hardy MIL 2007	SS	64	0	R			0.276	0.304	0.258	4.5	18.4	2.9	0.258	19.4	false
84174	Unsung Heroes 2B Dick Green ATH 1969	2B	81	0	R			0.276	0.274	0.277	6.1	25.4	2.0	0.289	23.5	false
83807	Snapshot CF Carden Gillenwater BSN 1945	CF	81	0	R			0.276	0.278	0.274	7.3	23.9	2.1	0.283	16.9	false
84492	Negro League Star LF Johnny Davis HoEa 1950	LF	74	0	R			0.276	0.276	0.276	6.6	22.5	2.6	0.258	24	false
81813	MLB 2026 Live 2B Willi Castro COL	2B	73	0	S			0.276	0.276	0.276	5.7	26.5	2.0	0.298	22.4	false
82083	MLB 2026 Live SS Bo Bichette NYM	SS	69	0	R			0.276	0.277	0.275	4.3	21.4	2.3	0.282	20.3	false
82342	MLB 2026 Live 1B Josh Bell MIN	1B	64	0	S			0.276	0.275	0.277	5.8	23.3	2.5	0.270	23	false
85314	Baseball Reference 2 1B Don Baylor ATH 1976	1B	64	0	R			0.276	0.296	0.262	6.2	18.7	3.0	0.244	21.3	false
82602	MLB 2026 Live RF Roman Anthony BOS	RF	81	0	L			0.276	0.274	0.277	8.3	28.6	2.0	0.287	24.8	false
83752	Snapshot CF Tommie Agee NYM 1970	CF	82	0	R			0.276	0.287	0.268	4.9	27.2	2.6	0.289	22.8	false
85533	Memorial Day OnStream Builds - Snapshot LF Gene Richards SD 1980	LF	65	5	L			0.276	0.259	0.287	6.2	18.2	0.6	0.293	24.4	false
83433	Snapshot 1B Bob Oliver KC 1970	1B	57	5	R			0.276	0.283	0.271	4.6	22.4	3.0	0.261	23.8	false
83765	Snapshot CF Dwayne Murphy ATH 1981	CF	77	5	L			0.276	0.249	0.295	8.7	26.3	3.0	0.257	16.3	false
83720	Snapshot C Ray Mueller CIN 1946	C	76	5	R			0.276	0.289	0.268	5.0	23.7	2.9	0.270	21.4	false
83540	Snapshot LF Hideki Matsui NYY 2008	LF	63	5	L			0.276	0.272	0.28	6.2	17.6	2.1	0.267	17.5	false
83517	Veteran Presence CF Baby Doll Jacobson BOS 1926	CF	62	5	R			0.276	0.267	0.282	3.2	18.0	2.3	0.264	29	false
83739	Veteran Presence 2B Miller Huggins STL 1913	2B	71	5	S			0.276	0.269	0.282	9.9	16.8	0.4	0.289	12	false
83617	Snapshot RF Mike Hershberger CWS 1963	RF	63	5	R			0.276	0.275	0.276	6.2	14.0	0.9	0.274	22.2	false
83440	Snapshot CF George Hendrick CLE 1973	CF	67	5	R			0.276	0.274	0.277	4.2	20.5	3.5	0.247	21.5	false
83503	Snapshot 2B Keith Ginter MIL 2004	2B	57	5	R			0.276	0.28	0.273	6.5	25.1	2.8	0.262	25.6	false
85743	T4 Ep. 2 - Unsung Heroes SS Freddy Galvis TOR 2019	SS	58	5	S			0.276	0.282	0.272	2.8	24.6	2.6	0.293	22.2	false
85725	T4 Ep. 2 - Snapshot CF Dexter Fowler COL 2010	CF	53	5	S			0.276	0.278	0.274	8.0	26.1	0.9	0.302	26.3	false
84803	Baseball Reference 1 C Red Dooin PHI 1911	C	66	5	R			0.276	0.285	0.269	4.5	13.3	0.6	0.284	25.4	false
85945	July Jewels - Baseball Reference 4 2B Julio Cruz SEA 1979	2B	62	5	S			0.276	0.287	0.268	9.0	20.6	0.4	0.295	19.4	false
83555	Snapshot LF Max Carey PIT 1915	LF	60	5	S			0.276	0.285	0.269	6.4	19.4	2.3	0.256	25.4	false
83703	Snapshot RF George Watkins STL 1932	RF	74	0	L			0.275	0.267	0.281	6.7	23.9	2.1	0.278	22.2	false
81966	MLB 2026 Live 3B Eugenio Suarez CIN	3B	74	0	R			0.275	0.278	0.273	6.1	30.2	3.4	0.272	22.4	false
84178	Hardware Heroes C Frank Snyder STL 1915	C	84	0	R			0.275	0.295	0.261	6.0	23.1	1.1	0.305	22.3	false
82116	MLB 2026 Live LF Esteury Ruiz MIA	LF	77	0	R			0.275	0.281	0.272	6.2	24.9	1.9	0.284	26.5	false
82082	MLB 2026 Live 2B Jorge Polanco NYM	2B	74	0	S			0.275	0.275	0.275	6.3	22.2	2.7	0.261	19.5	false
85379	Clubhouse - Played Where? - Veteran Presence 3B Terry Pendleton FLO 1995	3B	65	0	S			0.275	0.274	0.275	3.7	18.7	1.7	0.285	22	false
82202	MLB 2026 Live 1B Joc Pederson TEX	1B	71	0	L			0.275	0.268	0.279	7.2	25.6	3.2	0.254	20.1	false
83580	Snapshot LF Lou Novikoff CHC 1942	LF	63	0	R			0.275	0.272	0.276	3.3	16.9	2.2	0.272	20.7	false
82240	MLB 2026 Live 1B Josh Naylor SEA	1B	66	0	L			0.275	0.272	0.277	5.4	19.4	2.3	0.269	19.5	false
83707	Snapshot 3B Don Money PHI 1970	3B	73	0	R			0.275	0.269	0.28	5.3	22.2	2.2	0.278	22.4	false
85525	Memorial Day OnStream Builds - Unsung Heroes CF Rick Monday CHC 1976	CF	69	0	L			0.275	0.257	0.287	6.4	35.8	4.0	0.277	20.4	false
84152	All-Time Legend CF Brian McRae CHC Peak	CF	84	0	S			0.275	0.278	0.273	6.5	18.8	1.8	0.266	23.2	false
84516	Negro League Star CF Hurley McNair CUG 1916	CF	76	0	L			0.275	0.27	0.279	4.4	19.7	1.3	0.300	18.6	false
83705	Snapshot C Victor Martinez CLE 2005	C	74	0	S			0.275	0.243	0.297	6.0	21.6	1.9	0.281	18.9	false
82435	MLB 2026 Live 1B Kyle Manzardo CLE	1B	70	0	L			0.275	0.272	0.277	6.7	27.7	2.9	0.273	20.7	false
81752	MLB 2026 Live 3B Manny Machado SD	3B	67	0	R			0.275	0.276	0.275	6.4	24.5	3.0	0.254	26.2	false
83689	Snapshot RF Danny Litwhiler CIN 1948	RF	70	0	R			0.275	0.294	0.262	6.6	22.5	2.9	0.250	23.3	false
83832	Snapshot 2B Tony Lazzeri NYY 1927	2B	89	0	R			0.275	0.261	0.284	6.4	32.8	3.2	0.288	19.9	false
86291	PTCS 4 - Snapshot CF Kevin Kiermaier TB 2017	CF	67	0	L			0.275	0.241	0.299	5.0	26.2	2.1	0.305	17	true
81800	MLB 2026 Live RF Troy Johnston COL	RF	61	0	L			0.275	0.27	0.278	5.5	23.6	1.4	0.295	25.9	false
85675	June Gems - Baseball Reference 3 CF Lance Johnson CWS 1993	CF	67	0	L			0.275	0.257	0.288	4.2	13.5	0.2	0.301	21.2	false
83623	Snapshot 3B Pinky Higgins PHA 1935	3B	65	0	R			0.275	0.28	0.272	5.2	30.4	3.6	0.275	20.7	false
84147	All-Time Legend 3B Charlie Hayes PHI Peak	3B	77	0	R			0.275	0.281	0.271	5.7	20.8	2.6	0.260	23.2	false
84505	Negro League Star LF Vic Harris HoGr 1937	LF	79	0	L			0.275	0.271	0.278	5.9	20.3	2.0	0.270	24.1	false
84510	Negro League Star C Sam Hairston CiCl 1945	C	79	0	R			0.275	0.278	0.272	7.8	21.8	1.6	0.270	24.7	false
82566	MLB 2026 Live CF Trent Grisham NYY	CF	79	0	L			0.275	0.275	0.274	8.7	24.7	2.8	0.249	20.9	false
83714	Snapshot 2B Logan Forsythe TB 2015	2B	79	0	R			0.275	0.3	0.258	6.3	21.4	1.8	0.281	19.5	false
85378	Played Where? - Veteran Presence 2B Ray Durham MIL 2008	2B	76	0	S			0.275	0.272	0.277	8.5	26.1	1.1	0.292	27.5	false
84171	All-Time Legend CF Jose Cruz Jr. TOR Peak	CF	81	0	S			0.275	0.285	0.268	7.6	24.1	2.7	0.254	25.3	false
81985	MLB 2026 Live LF Michael Conforto CHC	LF	74	0	L			0.275	0.27	0.278	6.9	26.7	3.0	0.262	21.7	false
84545	Negro League Star CF Oscar Charleston PiCr 1936	CF	89	0	L			0.275	0.266	0.281	6.7	20.1	2.2	0.258	24.9	false
85354	Played Where? - Veteran Presence CF Mike Cameron MIL 2008	CF	82	0	R			0.275	0.308	0.253	7.5	33.7	3.3	0.278	22	false
82908	Unsung Heroes RF Steve Brady NY4 1885	RF	75	0	S			0.275	0.27	0.279	5.0	22.2	2.2	0.286	17.3	false
85009	MLB 2026 Live RF Carson Benge NYM	RF	73	0	L			0.275	0.266	0.281	5.4	24.5	2.4	0.282	20.5	false
84374	Rookie Sensation C Harry Bemis CLE 1902	C	70	0	R			0.275	0.29	0.265	5.5	17.5	1.5	0.277	21	false
82179	MLB 2026 Live 2B Jose Altuve HOU	2B	69	0	R			0.275	0.278	0.273	5.8	23.3	2.5	0.273	21.8	false
83676	Snapshot 1B Dale Alexander DET 1931	1B	69	0	R			0.275	0.27	0.279	6.9	19.5	1.2	0.278	26.1	false
84131	All-Time Legend RF Lee Walls CHC Peak	RF	65	5	R			0.275	0.272	0.278	6.0	21.8	2.2	0.272	21.4	false
83949	Veteran Presence C Terry Steinbach MIN 1999	C	60	5	R			0.275	0.276	0.273	6.7	18.4	0.9	0.286	21.7	false
84422	Negro League Star LF George Shively WBS 1912	LF	61	5	L			0.275	0.274	0.276	6.0	18.6	2.0	0.261	26.7	false
84882	Celebrating 42 - Negro League Star 1B Joe Scott BBB 1948	1B	54	5	L			0.275	0.27	0.279	7.5	22.8	2.7	0.245	29.2	false
83641	Veteran Presence C Carlos Ruiz PHI 2014	C	68	5	R			0.275	0.292	0.264	7.1	14.6	0.9	0.269	25.7	false
83677	Snapshot RF Braggo Roth CLE 1917	RF	66	5	R			0.275	0.249	0.293	6.4	23.3	1.4	0.288	27.2	false
