# CAPPROJ key=diamondheart__20260331 role=hit label=Diamond Heart type=Daily variantMode=all_cards projval=40-99 vlvl0=625 vlvl5=541 recordsTotal=1166 rows=1166
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
85483	60s Theme Week - Rookie Sensation 2B Chuck Schilling BOS 1961	2B	61	0	R			0.239	0.249	0.236	6.6	13.9	0.7	0.240	16.6	false
83432	Snapshot 3B Paul Schaal KC 1972	3B	56	0	R			0.239	0.258	0.232	7.8	14.9	1.6	0.208	22.8	false
85023	HOF 1 - Hall of Fame 3B Brooks Robinson BAL 1963	3B	49	0	R			0.239	0.247	0.236	4.1	16.3	1.2	0.248	18.8	false
82832	Unsung Heroes 3B Ken Reitz STL 1979	3B	49	0	R			0.239	0.272	0.227	2.6	15.4	1.3	0.245	24.6	false
83391	Snapshot CF Ernie Orsatti STL 1933	CF	52	0	L			0.239	0.218	0.246	4.4	15.1	0.3	0.263	19.1	false
85321	Baseball Reference 2 SS Roger Metzger HOU 1973	SS	43	0	S			0.239	0.217	0.247	4.1	15.4	0.2	0.266	20.3	false
83619	Snapshot C Elrod Hendricks BAL 1971	C	64	0	L			0.239	0.237	0.24	6.2	14.0	1.9	0.210	22.1	false
84121	All-Time Legend 3B Bernie Friberg PHI Peak	3B	60	0	R			0.239	0.247	0.237	6.2	17.4	1.3	0.239	16.4	false
83407	Snapshot 3B Mark Christman SLA 1943	3B	52	0	R			0.239	0.24	0.239	3.8	12.1	1.3	0.238	17.1	false
85500	60s Theme Week - Snapshot SP Curt Simmons STL 1961	P	74	0	L			0.238	0.233	0.24	5.8	26.7	0.2	0.302	15.7	false
84403	Negro League Star 2B Frank Russell BEG 1943	2B	52	0	R			0.238	0.241	0.237	4.6	13.9	0.4	0.251	22.2	false
85161	Dock&#39;s Patients LF Ivan Murrell SD 1970	LF	44	0	R			0.238	0.244	0.235	2.3	23.8	2.3	0.258	15.2	false
85764	SwitchKnucklers - Hall of Fame SP Early Wynn CWS 1959	P	72	0	S			0.237	0.21	0.246	4.9	21.2	1.1	0.253	22.3	false
83436	Snapshot C Mike Tresh CWS 1940	C	50	0	R			0.237	0.228	0.24	5.5	14.0	0.4	0.256	13.1	false
83643	Snapshot 3B Wayne Gross BAL 1985	3B	63	0	L			0.237	0.239	0.236	8.6	18.8	2.2	0.201	17.7	false
84494	Negro League Star SP Ray Brown HoGr 1939	P	85	0	S			0.237	0.243	0.236	4.8	20.2	1.4	0.247	20.4	false
83914	Historical All-Star SS Larry Bowa PHI 1978	SS	57	0	S			0.237	0.225	0.24	2.4	10.2	0.5	0.256	17	false
84487	Negro League Star SP Terris McDuffie PhSt 1942	P	80	5	R			0.237	0.24	0.236	5.0	24.6	1.9	0.247	20.2	false
83401	Snapshot SS Larry Brown CLE 1967	SS	51	5	R			0.237	0.229	0.24	7.2	12.7	1.6	0.210	18.2	false
84299	Rookie Sensation C John Bateman HOU 1963	C	44	5	R			0.237	0.283	0.221	4.0	17.6	2.4	0.222	18.9	false
83930	Historical All-Star CF Max West BSN 1940	CF	61	0	L			0.236	0.195	0.25	6.3	15.5	1.2	0.227	20.1	false
85892	Heart Attack - Negro League Star SP Roy Partlow HoGr 1939	P	78	0	L			0.236	0.206	0.247	2.2	15.9	0.8	0.263	18.8	false
85508	Clubhouse - 60s Week - Unsung Heroes SP Joe Nuxhall KC1 1961	P	55	0	L			0.236	0.271	0.225	5.5	29.7	1.3	0.278	18.9	false
84413	Negro League Star CF Cando Lopez NYC 1935	CF	59	0	R			0.236	0.238	0.235	4.6	13.8	1.2	0.232	19.8	false
84446	Negro League Star SP Bill Byrd CEG 1935	P	73	0	S			0.236	0.234	0.237	5.0	20.0	1.8	0.234	20.6	false
84884	Celebrating 42 - Negro League Star SP Dan Bankhead MRS 1946	P	74	0	R			0.236	0.237	0.236	4.2	26.2	1.9	0.258	18.8	false
83533	Snapshot RF Bill Nicholson CHC 1946	RF	54	5	L			0.236	0.212	0.244	7.6	15.4	2.4	0.186	24.7	false
82859	Unsung Heroes C Frank House DET 1954	C	52	5	L			0.236	0.239	0.235	4.9	13.4	2.0	0.214	18.9	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	5	R			0.236	0.252	0.231	6.3	12.7	1.8	0.201	25.5	false
82909	Unsung Heroes 2B Pep Young PIT 1938	2B	63	0	R			0.235	0.231	0.236	3.7	16.4	0.9	0.247	22.3	false
84317	Rookie Sensation C Sammy Taylor CHC 1958	C	50	0	L			0.235	0.253	0.228	4.5	16.5	1.2	0.240	18.2	false
86083	Obscure All-Stars - Baseball Reference 5 C Biff Pocoroba ATL 1978	C	44	0	S			0.235	0.207	0.244	6.3	7.8	1.4	0.208	14	true
84144	All-Time Legend CF Eddie Milner CIN Peak	CF	74	0	L			0.235	0.215	0.242	6.3	13.4	1.2	0.218	20.7	false
84303	Rookie Sensation SS Marty Marion STL 1940	SS	48	0	R			0.235	0.238	0.234	2.2	14.8	0.9	0.261	15.4	false
82827	Unsung Heroes LF Hal Lee BSN 1935	LF	43	0	R			0.235	0.243	0.232	2.9	12.6	0.5	0.258	16.8	false
84099	All-Time Legend SS Enzo Hernandez SD Peak	SS	50	0	R			0.235	0.223	0.239	5.4	8.6	0.3	0.239	14.6	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	0	R			0.235	0.254	0.228	5.5	13.6	1.9	0.215	14.1	false
83481	Snapshot C Dave Valle SEA 1989	C	55	5	R			0.235	0.234	0.235	6.6	11.9	2.4	0.190	18.3	false
83920	Veteran Presence C Luke Sewell CWS 1937	C	52	5	R			0.235	0.251	0.23	6.4	9.4	0.5	0.223	22.4	false
84103	All-Time Legend CF Tony Scott STL Peak	CF	41	5	S			0.235	0.243	0.232	4.1	15.5	0.7	0.250	21	false
84305	Rookie Sensation C Del Rice STL 1945	C	40	5	R			0.235	0.272	0.223	2.7	25.5	0.9	0.286	20.8	false
83345	Snapshot 1B Bert Haas CIN 1946	1B	41	5	R			0.235	0.255	0.229	3.6	12.7	1.0	0.237	21.6	false
84410	Negro League Star 3B Jimmy Binder DeSt 1933	3B	52	5	R			0.235	0.235	0.235	5.0	13.4	0.4	0.248	18.5	false
83358	Snapshot 1B Jim Spencer CAL 1970	1B	49	0	L			0.234	0.215	0.24	2.7	13.9	1.5	0.237	17.7	false
85326	Baseball Reference 2 1B Eddie Robinson NYY 1955	1B	67	0	L			0.234	0.24	0.232	10.3	16.4	3.2	0.162	6.600000000000001	false
83343	Snapshot LF Lou Piniella KC 1971	LF	46	0	R			0.234	0.246	0.23	2.6	12.7	0.7	0.249	19.8	false
84414	Negro League Star C Pepper Bassett PiCr 1938	C	57	0	S			0.234	0.235	0.234	2.8	14.7	2.1	0.220	22.2	false
85169	Dock&#39;s Patients SS Tommy Dean SD 1970	SS	41	5	R			0.234	0.198	0.246	4.4	17.3	1.5	0.240	15.4	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	0	R			0.233	0.231	0.234	6.9	17.6	2.9	0.186	17.3	false
83390	Snapshot CF Lloyd Waner PIT 1935	CF	50	0	L			0.233	0.211	0.24	2.3	6.9	0.3	0.245	17.6	false
84424	Negro League Star 2B Javier Perez PBG 1933	2B	61	0	R			0.233	0.235	0.233	5.8	15.7	0.5	0.243	20.1	false
83581	Snapshot 3B Willie Jones PHI 1952	3B	63	0	R			0.233	0.233	0.234	5.6	12.5	2.7	0.194	12.5	false
83342	Snapshot CF Sonny Jackson ATL 1971	CF	47	5	L			0.233	0.226	0.236	4.2	11.1	0.5	0.241	19.6	false
82896	Unsung Heroes SS Dick Culler BSN 1946	SS	64	5	R			0.233	0.268	0.222	7.1	7.6	0.4	0.222	15.1	false
83444	Snapshot SS Dick Bartell CHC 1939	SS	55	5	R			0.233	0.239	0.231	7.6	12.8	1.4	0.195	31.1	false
85777	Family Connections - Historical All-Star C Steve Swisher CHC 1976	C	45	0	R			0.232	0.196	0.244	3.3	22.8	1.5	0.257	16.9	false
82846	Unsung Heroes SS Darrel Chaney ATL 1976	SS	40	0	S			0.232	0.231	0.233	5.3	17.1	0.3	0.253	20.8	false
84457	Negro League Star SP Joe Strong HoGr 1933	P	77	5	L			0.232	0.227	0.234	5.5	25.4	1.6	0.244	23	false
84149	All-Time Legend SS Tom Foley MON Peak	SS	71	5	L			0.232	0.206	0.241	5.0	13.8	1.2	0.224	22.8	false
83909	Historical All-Star SS Leo Durocher STL 1936	SS	41	5	R			0.232	0.201	0.242	4.0	14.0	0.4	0.251	18	false
83406	Snapshot C Clay Dalrymple PHI 1964	C	51	5	L			0.232	0.227	0.234	6.1	11.6	1.4	0.207	23	false
83443	Snapshot RF Don Padgett STL 1938	RF	52	0	L			0.231	0.209	0.239	2.5	13.6	1.9	0.216	27.6	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	0	R			0.231	0.249	0.224	8.0	15.1	0.5	0.231	12.1	false
83380	Snapshot LF Del Ennis PHI 1956	LF	51	0	R			0.231	0.252	0.223	2.5	13.7	2.6	0.207	18.4	false
84398	Negro League Star LF John Bissant CAG 1944	LF	48	0	R			0.231	0.232	0.231	4.0	14.2	0.6	0.243	21.8	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	5	L			0.231	0.202	0.241	5.6	13.4	1.2	0.217	24	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	5	R			0.231	0.292	0.211	4.1	18.3	2.1	0.218	22.4	false
84143	Happy Easter SS Rabbit Warstler BSN Peak	SS	72	0	R			0.230	0.241	0.227	6.9	18.6	0.5	0.247	15.7	false
83687	Snapshot RF Jim King WS2 1962	RF	68	0	L			0.230	0.206	0.239	7.5	13.5	1.9	0.190	21.3	false
84074	All-Time Legend SP Gary Peters CWS Peak	P	92	5	L			0.230	0.198	0.241	3.0	16.4	1.9	0.223	23.2	false
84428	Negro League Star SP Henry McHenry NeBr 1932	P	66	5	R			0.230	0.232	0.229	4.8	24.7	2.4	0.225	19.8	false
82831	Unsung Heroes CF Marvell Wynne PIT 1984	CF	45	0	L			0.229	0.22	0.232	4.2	14.1	0.3	0.248	18.6	false
84093	All-Time Legend SS Tom Veryzer CLE Peak	SS	45	5	R			0.229	0.236	0.227	4.2	11.5	0.7	0.233	18.4	false
83366	Snapshot C Johnny Peacock BOS 1942	C	43	5	L			0.229	0.231	0.228	4.3	9.0	0.3	0.240	13.9	false
83344	Snapshot 3B Steve Mesner CIN 1943	3B	47	5	R			0.229	0.254	0.22	3.0	9.5	0.5	0.236	20	false
85834	Heart Attack - Historical All-Star C Jim Hegan CLE 1949	C	46	5	R			0.229	0.246	0.224	5.8	23.0	1.3	0.236	22.6	false
85801	Family Connections - Unsung Heroes CF Jose Tartabull ATH 1969	CF	46	0	L			0.228	0.173	0.246	2.5	7.6	0.2	0.240	19.1	false
84312	Rookie Sensation C Buck Rodgers LAA 1962	C	42	0	S			0.228	0.199	0.237	3.9	14.1	0.8	0.230	26.1	false
84862	Clubhouse - Negro League Star SP Jack Matchett KCM 1944	P	53	0	L			0.228	0.225	0.229	4.9	16.7	0.2	0.255	17.9	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	0	R			0.228	0.285	0.209	8.2	20.0	2.2	0.197	12.4	false
82833	Unsung Heroes 3B Jeff Hamilton LAD 1989	3B	45	0	R			0.228	0.197	0.238	2.4	14.2	2.2	0.208	25.5	false
83908	Historical All-Star SS Shawon Dunston CHC 1988	SS	44	0	R			0.228	0.223	0.229	1.7	16.2	1.6	0.237	19.3	false
82912	Unsung Heroes SS Ed Brinkman WS2 1969	SS	76	0	R			0.228	0.217	0.232	4.9	9.9	0.3	0.236	15	false
84406	Negro League Star 2B Rainey Bibbs CiTi 1937	2B	53	0	S			0.228	0.225	0.228	3.7	13.7	0.8	0.241	16.7	false
84879	Celebrating 42 - Negro League Star SP Don Newcombe NeEa 1945	P	95	5	L			0.228	0.205	0.235	5.1	26.5	1.4	0.254	18.4	false
84130	Unsung Heroes SS Charlie Gelbert STL 1931	SS	48	5	R			0.228	0.243	0.223	2.9	14.7	0.4	0.258	14.9	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	0	R			0.227	0.231	0.225	6.2	15.4	0.8	0.229	16.3	false
85478	Baseball Reference 2 C Al Spohrer BSN 1933	C	43	5	R			0.227	0.282	0.209	4.2	12.9	0.4	0.244	15.6	false
83912	Historical All-Star SS Freddie Patek KC 1976	SS	43	5	R			0.227	0.247	0.221	6.7	14.9	0.4	0.228	21.8	false
83529	Snapshot 2B Alan Wiggins SD 1984	2B	59	0	S			0.226	0.26	0.215	7.0	12.6	0.5	0.221	16	false
83911	Historical All-Star 2B Cookie Rojas KC 1974	2B	48	0	R			0.226	0.212	0.231	3.4	12.2	1.2	0.229	13.5	false
83435	Snapshot 1B Tony Lupien BOS 1943	1B	52	0	L			0.226	0.211	0.231	4.7	10.0	1.1	0.215	17.7	false
82863	Unsung Heroes 2B Ted Kubiak ML4 1971	2B	53	0	S			0.226	0.221	0.228	7.4	14.6	1.1	0.207	20.2	false
84100	All-Time Legend 2B Denny Doyle PHI Peak	2B	51	0	L			0.226	0.196	0.236	4.5	11.7	0.6	0.230	18.4	false
84304	Rookie Sensation LF Eddie Carnett CWS 1944	LF	47	0	L			0.226	0.216	0.23	4.0	14.6	0.4	0.247	17.4	false
85895	FLF 14 &amp; Co. - Unsung Heroes SP Earl Wilson BOS 1962	P	55	5	R			0.226	0.203	0.234	4.4	23.2	2.6	0.217	15.4	false
84427	Negro League Star SS Jake Stephens HoGr 1931	SS	64	5	R			0.226	0.227	0.226	6.8	15.0	0.5	0.225	19.1	false
83434	Snapshot LF Bobby Thomson ML1 1956	LF	49	0	R			0.225	0.235	0.221	4.7	16.6	2.7	0.195	14.7	false
83918	Historical All-Star 1B Eddie Robinson PHA 1953	1B	56	0	L			0.225	0.231	0.223	5.7	14.0	2.1	0.189	23.5	false
83592	Snapshot SS Phil Rizzuto NYY 1948	SS	66	0	R			0.225	0.239	0.22	6.0	12.1	1.5	0.205	13.5	false
85514	Clubhouse - 60s Week - Unsung Heroes SS Roy McMillan ML1 1961	SS	47	0	R			0.225	0.202	0.233	7.8	18.3	1.1	0.223	10.4	false
85171	Dock&#39;s Patients 1B Ramon Webster SD 1970	1B	42	5	L			0.225	0.129	0.258	4.4	13.8	0.8	0.239	10.9	false
84401	Negro League Star SP Isidro Fabre CSE 1931	P	51	5	R			0.225	0.231	0.224	4.1	24.6	2.3	0.224	22.6	false
83548	Snapshot SS Mark Belanger BAL 1974	SS	64	5	R			0.225	0.221	0.227	6.7	14.2	1.4	0.205	18.7	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	5	R			0.224	0.226	0.223	6.7	14.5	2.0	0.192	15.2	false
84116	All-Time Legend CF Jocko Conlan CWS Peak	CF	52	5	L			0.224	0.244	0.218	5.8	8.2	0.2	0.217	22.8	false
84305	Rookie Sensation C Del Rice STL 1945	C	40	0	R			0.223	0.257	0.211	2.5	26.6	0.8	0.279	18.8	false
83533	Snapshot RF Bill Nicholson CHC 1946	RF	54	0	L			0.222	0.198	0.23	7.1	16.5	2.2	0.180	23.3	false
82864	Unsung Heroes C Clyde Sukeforth CIN 1931	C	51	5	L			0.222	0.217	0.224	6.8	9.5	0.4	0.209	19.8	false
85673	June Gems - Baseball Reference 3 2B Rafael Landestoy HOU 1980	2B	44	5	S			0.222	0.275	0.204	5.9	14.2	0.3	0.226	20.4	false
83356	Snapshot SS Ivan De Jesus PHI 1982	SS	41	5	R			0.222	0.199	0.23	6.1	14.7	0.7	0.220	20.2	false
83920	Veteran Presence C Luke Sewell CWS 1937	C	52	0	R			0.221	0.236	0.216	5.7	10.1	0.4	0.214	20.7	false
82896	Unsung Heroes SS Dick Culler BSN 1946	SS	64	0	R			0.221	0.254	0.21	6.5	8.4	0.3	0.214	13.8	false
83401	Snapshot SS Larry Brown CLE 1967	SS	51	0	R			0.221	0.213	0.224	6.5	13.8	1.4	0.202	16.4	false
84410	Negro League Star 3B Jimmy Binder DeSt 1933	3B	52	0	R			0.221	0.22	0.221	4.4	14.6	0.3	0.239	16.6	false
84299	Rookie Sensation C John Bateman HOU 1963	C	44	0	R			0.221	0.266	0.205	3.6	18.6	2.1	0.213	17.3	false
83357	Snapshot C Jeff Reed CIN 1989	C	47	5	L			0.221	0.197	0.229	6.7	14.8	1.1	0.205	18.7	false
83381	Snapshot 1B Lou Limmer PHA 1954	1B	52	5	L			0.221	0.204	0.226	6.0	14.6	2.6	0.172	21.7	false
84103	All-Time Legend CF Tony Scott STL Peak	CF	41	0	S			0.220	0.228	0.217	3.6	16.4	0.6	0.241	19.1	false
84487	Negro League Star SP Terris McDuffie PhSt 1942	P	80	0	R			0.220	0.223	0.219	4.4	25.6	1.6	0.238	18.3	false
82859	Unsung Heroes C Frank House DET 1954	C	52	0	L			0.220	0.222	0.219	4.3	14.6	1.7	0.206	16.9	false
83345	Snapshot 1B Bert Haas CIN 1946	1B	41	0	R			0.220	0.239	0.213	3.2	13.7	0.9	0.228	19.4	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	0	R			0.220	0.238	0.214	5.7	13.7	1.5	0.194	24	false
82965	Snapshot SP Jim Tobin BSN 1945	P	52	5	R			0.219	0.197	0.227	8.0	31.6	3.6	0.174	12.7	false
84397	Negro League Star C Paul Hardy BBB 1942	C	47	5	R			0.219	0.225	0.217	6.7	14.7	0.3	0.230	11.6	false
83481	Snapshot C Dave Valle SEA 1989	C	55	0	R			0.218	0.22	0.218	5.9	13.0	2.1	0.183	16.7	false
83342	Snapshot CF Sonny Jackson ATL 1971	CF	47	0	L			0.218	0.212	0.221	3.7	11.9	0.4	0.231	17.9	false
83909	Historical All-Star SS Leo Durocher STL 1936	SS	41	0	R			0.218	0.189	0.228	3.5	15.1	0.4	0.242	16.1	false
85169	Dock&#39;s Patients SS Tommy Dean SD 1970	SS	41	0	R			0.218	0.187	0.229	3.8	18.2	1.3	0.230	13.8	false
83444	Snapshot SS Dick Bartell CHC 1939	SS	55	0	R			0.218	0.224	0.216	6.9	14.0	1.2	0.188	28.5	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	CF	57	5	R			0.218	0.223	0.217	5.6	15.6	0.5	0.219	24.2	false
83192	Snapshot SP Jack Harshman CWS 1954	P	69	5	L			0.218	0.15	0.241	8.9	28.1	3.1	0.171	11.8	false
84149	All-Time Legend SS Tom Foley MON Peak	SS	71	0	L			0.217	0.192	0.225	4.5	14.9	1.0	0.215	21.7	false
84457	Negro League Star SP Joe Strong HoGr 1933	P	77	0	L			0.216	0.21	0.218	4.9	26.4	1.3	0.235	21.6	false
83366	Snapshot C Johnny Peacock BOS 1942	C	43	0	L			0.216	0.218	0.216	3.7	9.8	0.3	0.232	12.8	false
84130	Unsung Heroes SS Charlie Gelbert STL 1931	SS	48	0	R			0.216	0.232	0.21	2.6	15.7	0.4	0.250	13.5	false
83406	Snapshot C Clay Dalrymple PHI 1964	C	51	0	L			0.216	0.211	0.218	5.4	12.8	1.2	0.200	21.6	false
85503	Clubhouse - 60s Week - Snapshot 2B Chuck Cottier WS2 1961	2B	43	0	R			0.216	0.198	0.221	4.2	18.0	0.4	0.240	18.7	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	0	R			0.216	0.276	0.195	3.7	19.3	1.8	0.211	21.3	false
85903	Limited Edition/71 CF Billy Bean DET 1987	CF	40	0	L			0.216	0.155	0.237	4.4	16.2	0.2	0.245	15.3	false
84300	Rookie Sensation SS Irv Hall PHA 1943	SS	40	5	R			0.216	0.209	0.219	3.1	13.8	0.5	0.238	14.5	false
85478	Baseball Reference 2 C Al Spohrer BSN 1933	C	43	0	R			0.215	0.267	0.197	3.8	13.9	0.4	0.236	14.3	false
84074	All-Time Legend SP Gary Peters CWS Peak	P	92	0	L			0.215	0.186	0.225	2.6	17.4	1.7	0.214	21.7	false
83344	Snapshot 3B Steve Mesner CIN 1943	3B	47	0	R			0.215	0.241	0.206	2.7	10.2	0.4	0.228	18.4	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	0	L			0.215	0.188	0.224	4.9	14.6	1.0	0.208	22.7	false
85460	May Birthdays - Unsung Heroes SS Billy Jurges CHC 1935	SS	57	5	R			0.215	0.256	0.202	5.3	13.3	0.3	0.219	20.4	false
83455	Snapshot C Dave Duncan CLE 1974	C	49	5	R			0.215	0.224	0.212	6.1	23.8	3.3	0.173	13.1	false
83912	Historical All-Star SS Freddie Patek KC 1976	SS	43	0	R			0.214	0.233	0.208	6.0	15.9	0.4	0.219	20.1	false
85171	Dock&#39;s Patients 1B Ramon Webster SD 1970	1B	42	0	L			0.213	0.124	0.243	4.0	14.9	0.7	0.233	10.1	false
84093	All-Time Legend SS Tom Veryzer CLE Peak	SS	45	0	R			0.213	0.221	0.211	3.6	12.9	0.6	0.224	16.5	false
85090	Clubhouse - 60s Week - Unsung Heroes SS Coot Veal WS2 Peak	SS	40	0	R			0.213	0.18	0.224	4.2	14.3	0.2	0.233	14.9	false
85834	Heart Attack - Historical All-Star C Jim Hegan CLE 1949	C	46	0	R			0.213	0.23	0.208	5.2	24.3	1.2	0.227	21	false
84879	Celebrating 42 - Negro League Star SP Don Newcombe NeEa 1945	P	95	0	L			0.212	0.19	0.219	4.5	27.7	1.2	0.245	16.6	false
84428	Negro League Star SP Henry McHenry NeBr 1932	P	66	0	R			0.212	0.215	0.211	4.2	25.7	2.1	0.216	17.9	false
84116	All-Time Legend CF Jocko Conlan CWS Peak	CF	52	0	L			0.212	0.23	0.206	5.2	9.1	0.2	0.210	21.7	false
84427	Negro League Star SS Jake Stephens HoGr 1931	SS	64	0	R			0.211	0.212	0.211	6.2	15.9	0.4	0.216	17.1	false
83548	Snapshot SS Mark Belanger BAL 1974	SS	64	0	R			0.211	0.207	0.213	6.1	15.2	1.2	0.198	16.7	false
84443	Negro League Star SP Jim LaMarque KCM 1945	P	72	5	L			0.211	0.205	0.213	3.9	25.6	1.8	0.224	20.3	false
83335	Snapshot C Bob Swift DET 1945	C	43	5	R			0.210	0.216	0.208	5.9	12.9	0.5	0.214	10.3	false
82864	Unsung Heroes C Clyde Sukeforth CIN 1931	C	51	0	L			0.209	0.205	0.21	6.3	10.3	0.3	0.201	17.7	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	0	R			0.209	0.211	0.208	6.1	15.6	1.7	0.185	14	false
85673	June Gems - Baseball Reference 3 2B Rafael Landestoy HOU 1980	2B	44	0	S			0.209	0.262	0.191	5.3	15.2	0.2	0.219	18.7	false
84401	Negro League Star SP Isidro Fabre CSE 1931	P	51	0	R			0.209	0.214	0.207	3.6	25.6	2.0	0.215	21.3	false
84437	Negro League Star SP Connie Rector NYBY 1932	P	70	5	R			0.209	0.212	0.207	3.7	24.0	2.0	0.215	17	false
84677	Happy Easter SS Jelly Jackson HoGr 1938	SS	47	5	R			0.209	0.212	0.208	6.5	13.7	1.1	0.196	12.6	false
84864	Clubhouse - Negro League Star SP Booker McDaniel KCM 1945	P	82	0	R			0.208	0.209	0.208	2.2	19.7	0.2	0.244	25.9	false
83356	Snapshot SS Ivan De Jesus PHI 1982	SS	41	0	R			0.208	0.186	0.215	5.4	15.7	0.6	0.211	18.3	false
84094	All-Time Legend 2B Doug Flynn NYM Peak	2B	40	5	R			0.208	0.219	0.204	2.2	9.9	0.3	0.220	20.1	false
83381	Snapshot 1B Lou Limmer PHA 1954	1B	52	0	L			0.207	0.19	0.212	5.4	15.6	2.4	0.166	20.4	false
83192	Snapshot SP Jack Harshman CWS 1954	P	69	0	L			0.207	0.142	0.228	8.4	29.8	3.0	0.165	10.8	false
84397	Negro League Star C Paul Hardy BBB 1942	C	47	0	R			0.207	0.212	0.205	6.1	15.7	0.3	0.221	10.6	false
82965	Snapshot SP Jim Tobin BSN 1945	P	52	0	R			0.206	0.18	0.214	7.6	33.5	3.3	0.169	11.6	false
83357	Snapshot C Jeff Reed CIN 1989	C	47	0	L			0.206	0.185	0.213	6.1	15.8	1.0	0.197	17	false
85486	Clubhouse - 60s Week - Historical All-Star SP Stan Williams LAD 1960	P	69	0	R			0.205	0.23	0.197	2.4	34.2	1.5	0.272	11.9	false
84435	Negro League Star SP Rufus Lewis NeEa 1947	P	70	5	R			0.205	0.206	0.205	5.0	24.7	1.9	0.197	22.9	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	CF	57	0	R			0.204	0.208	0.203	5.0	16.5	0.4	0.211	23.3	false
84098	All-Time Legend 2B Sparky Anderson PHI Peak	2B	41	5	R			0.204	0.201	0.206	6.0	11.9	0.2	0.208	12.8	false
85460	May Birthdays - Unsung Heroes SS Billy Jurges CHC 1935	SS	57	0	R			0.203	0.243	0.19	4.7	14.2	0.3	0.212	18.7	false
84300	Rookie Sensation SS Irv Hall PHA 1943	SS	40	0	R			0.202	0.196	0.204	2.7	14.9	0.4	0.229	13.1	false
83455	Snapshot C Dave Duncan CLE 1974	C	49	0	R			0.200	0.21	0.197	5.5	24.9	3.0	0.167	12.1	false
83335	Snapshot C Bob Swift DET 1945	C	43	0	R			0.197	0.202	0.195	5.3	14.1	0.4	0.206	9.4	false
84443	Negro League Star SP Jim LaMarque KCM 1945	P	72	0	L			0.196	0.19	0.198	3.4	26.7	1.5	0.215	18.3	false
84677	Happy Easter SS Jelly Jackson HoGr 1938	SS	47	0	R			0.196	0.198	0.195	5.9	14.8	0.9	0.189	11.5	false
84094	All-Time Legend 2B Doug Flynn NYM Peak	2B	40	0	R			0.195	0.206	0.192	2.0	10.8	0.3	0.212	18	false
85805	T4 Ep. 3 - Unsung Heroes SS Hal Lanier SF 1969	SS	43	5	R			0.195	0.257	0.174	3.5	12.7	0.2	0.216	9.9	false
84437	Negro League Star SP Connie Rector NYBY 1932	P	70	0	R			0.193	0.196	0.192	3.3	25.1	1.7	0.206	15.2	false
84098	All-Time Legend 2B Sparky Anderson PHI Peak	2B	41	0	R			0.192	0.19	0.192	5.3	13.2	0.2	0.200	11.7	false
84435	Negro League Star SP Rufus Lewis NeEa 1947	P	70	0	R			0.190	0.191	0.19	4.3	25.7	1.7	0.190	22.1	false
84866	Clubhouse - Negro League Star C Sammie Haynes KCM 1945	C	40	0	R			0.190	0.194	0.188	5.0	16.5	0.4	0.196	18.3	false
84029	Veteran Presence SP Rip Sewell PIT Peak	P	63	5	L			0.190	0.156	0.201	3.3	21.2	0.8	0.207	20.8	false
83866	Veteran Presence SP Red Ruffing NYY 1941	P	58	5	R			0.189	0.221	0.179	2.6	27.3	1.2	0.218	23.1	false
85170	Dock&#39;s Patients 3B Van Kelly SD 1970	3B	40	5	L			0.189	0.103	0.218	8.2	26.0	0.8	0.185	13	false
85805	T4 Ep. 3 - Unsung Heroes SS Hal Lanier SF 1969	SS	43	0	R			0.186	0.247	0.165	3.1	13.7	0.2	0.209	8.9	false
85827	T4 Ep. 3 - Negro League Star SP Bob Romby BEG 1948	P	58	5	L			0.184	0.177	0.186	4.3	23.9	1.4	0.186	20	false
85170	Dock&#39;s Patients 3B Van Kelly SD 1970	3B	40	0	L			0.179	0.099	0.205	7.6	27.0	0.7	0.179	12.1	false
83866	Veteran Presence SP Red Ruffing NYY 1941	P	58	0	R			0.174	0.206	0.164	2.3	29.2	1.0	0.210	21.8	false
